-- ending hand #243 --,2021-06-16T06:33:08.424Z,162382518842502
"""Yash Ivey @ B9MwW3SFN6"" collected 40 from pot with Pair, 5's (combination: 5H, 5S, AH, JS, 7S)",2021-06-16T06:33:08.424Z,162382518842501
"""Yash Ivey @ B9MwW3SFN6"" shows a 3C, JS.",2021-06-16T06:33:08.424Z,162382518842500
"""RNJesus @ LAdUfqO339"" checks",2021-06-16T06:33:07.617Z,162382518761800
"""Yash Ivey @ B9MwW3SFN6"" checks",2021-06-16T06:33:06.559Z,162382518656000
"River: 2C, 5H, AH, 7S [5S]",2021-06-16T06:33:05.125Z,162382518513100
"""RNJesus @ LAdUfqO339"" checks",2021-06-16T06:33:04.321Z,162382518432200
"""Yash Ivey @ B9MwW3SFN6"" checks",2021-06-16T06:33:03.486Z,162382518348700
"Turn: 2C, 5H, AH [7S]",2021-06-16T06:33:02.142Z,162382518214300
"""RNJesus @ LAdUfqO339"" checks",2021-06-16T06:33:01.324Z,162382518133100
"""Yash Ivey @ B9MwW3SFN6"" checks",2021-06-16T06:33:00.492Z,162382518049300
"Flop:  [2C, 5H, AH]",2021-06-16T06:32:56.434Z,162382517643500
"""RNJesus @ LAdUfqO339"" checks",2021-06-16T06:32:55.628Z,162382517562800
"""Yash Ivey @ B9MwW3SFN6"" calls 20",2021-06-16T06:32:54.788Z,162382517478900
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T06:32:41.290Z,162382516129000
"""RNJesus @ LAdUfqO339"" posts a big blind of 20",2021-06-16T06:32:39.448Z,162382515945207
"""Yash Ivey @ B9MwW3SFN6"" posts a small blind of 10",2021-06-16T06:32:39.448Z,162382515945206
"Your hand is 7D, 3S",2021-06-16T06:32:39.448Z,162382515945204
"Player stacks: #4 ""RNJesus @ LAdUfqO339"" (1249) | #9 ""rngrigged @ IWVZBAadXR"" (7079) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3249)",2021-06-16T06:32:39.448Z,162382515945202
"-- starting hand #243  (No Limit Texas Hold'em) (dealer: ""rngrigged @ IWVZBAadXR"") --",2021-06-16T06:32:39.448Z,162382515945201
"The player ""Rav @ XpMi8-Ib-h"" quits the game with a stack of 2423.",2021-06-16T06:32:39.448Z,162382515945200
"""Rav @ XpMi8-Ib-h"" shows a 2D, 8C.",2021-06-16T06:32:37.342Z,162382515734200
-- ending hand #242 --,2021-06-16T06:32:35.839Z,162382515584002
"""rngrigged @ IWVZBAadXR"" collected 160 from pot",2021-06-16T06:32:35.839Z,162382515584001
"Uncalled bet of 200 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T06:32:35.839Z,162382515584000
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:32:35.032Z,162382515503400
"""rngrigged @ IWVZBAadXR"" bets 200",2021-06-16T06:32:32.977Z,162382515297800
"Turn: AH, 4H, 7H [AD]",2021-06-16T06:32:19.647Z,162382513964800
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:32:18.841Z,162382513884100
"""Yash Ivey @ B9MwW3SFN6"" calls 20",2021-06-16T06:32:17.991Z,162382513799200
"""rngrigged @ IWVZBAadXR"" bets 20",2021-06-16T06:32:13.902Z,162382513390200
"Flop:  [AH, 4H, 7H]",2021-06-16T06:32:10.605Z,162382513060600
"""rngrigged @ IWVZBAadXR"" calls 40",2021-06-16T06:32:09.800Z,162382512980100
"""RNJesus @ LAdUfqO339"" calls 40",2021-06-16T06:32:08.127Z,162382512812800
"""Yash Ivey @ B9MwW3SFN6"" raises to 40",2021-06-16T06:32:06.882Z,162382512688300
"""rngrigged @ IWVZBAadXR"" calls 20",2021-06-16T06:31:58.355Z,162382511835500
"""RNJesus @ LAdUfqO339"" calls 20",2021-06-16T06:31:56.418Z,162382511641900
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:31:54.799Z,162382511480000
"""Yash Ivey @ B9MwW3SFN6"" posts a big blind of 20",2021-06-16T06:31:48.565Z,162382510856607
"""rngrigged @ IWVZBAadXR"" posts a small blind of 10",2021-06-16T06:31:48.565Z,162382510856606
"Your hand is QH, 8H",2021-06-16T06:31:48.565Z,162382510856604
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2423) | #4 ""RNJesus @ LAdUfqO339"" (1289) | #9 ""rngrigged @ IWVZBAadXR"" (6979) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3309)",2021-06-16T06:31:48.565Z,162382510856601
"-- starting hand #242  (No Limit Texas Hold'em) (dealer: ""RNJesus @ LAdUfqO339"") --",2021-06-16T06:31:48.565Z,162382510856600
"""RNJesus @ LAdUfqO339"" shows a 7C, 2D.",2021-06-16T06:31:45.829Z,162382510582900
-- ending hand #241 --,2021-06-16T06:31:44.917Z,162382510491802
"""rngrigged @ IWVZBAadXR"" collected 20 from pot",2021-06-16T06:31:44.917Z,162382510491801
"Uncalled bet of 10 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T06:31:44.917Z,162382510491800
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:31:44.111Z,162382510411200
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:31:43.275Z,162382510327600
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:31:35.479Z,162382509548000
"""rngrigged @ IWVZBAadXR"" posts a big blind of 20",2021-06-16T06:31:33.505Z,162382509350607
"""RNJesus @ LAdUfqO339"" posts a small blind of 10",2021-06-16T06:31:33.505Z,162382509350606
"Your hand is 2C, QD",2021-06-16T06:31:33.505Z,162382509350604
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2423) | #4 ""RNJesus @ LAdUfqO339"" (1299) | #9 ""rngrigged @ IWVZBAadXR"" (6969) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3309)",2021-06-16T06:31:33.505Z,162382509350601
"-- starting hand #241  (No Limit Texas Hold'em) (dealer: ""Rav @ XpMi8-Ib-h"") --",2021-06-16T06:31:33.505Z,162382509350600
"""Rav @ XpMi8-Ib-h"" shows a 2D, 2S.",2021-06-16T06:31:30.651Z,162382509065200
-- ending hand #240 --,2021-06-16T06:31:29.876Z,162382508987702
"""rngrigged @ IWVZBAadXR"" collected 260 from pot",2021-06-16T06:31:29.876Z,162382508987701
"Uncalled bet of 130 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T06:31:29.876Z,162382508987700
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:31:29.071Z,162382508907200
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:31:28.220Z,162382508822000
"""rngrigged @ IWVZBAadXR"" bets 130",2021-06-16T06:31:16.597Z,162382507659800
"""Rav @ XpMi8-Ib-h"" checks",2021-06-16T06:31:12.910Z,162382507291000
"Flop:  [QC, 7S, KS]",2021-06-16T06:31:09.502Z,162382506950300
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:31:08.698Z,162382506869900
"""Rav @ XpMi8-Ib-h"" calls 80",2021-06-16T06:31:06.399Z,162382506639900
"""Yash Ivey @ B9MwW3SFN6"" calls 80",2021-06-16T06:31:03.865Z,162382506386600
"""rngrigged @ IWVZBAadXR"" raises to 80",2021-06-16T06:30:58.872Z,162382505887300
"""RNJesus @ LAdUfqO339"" posts a big blind of 20",2021-06-16T06:30:54.386Z,162382505438707
"""Rav @ XpMi8-Ib-h"" posts a small blind of 10",2021-06-16T06:30:54.386Z,162382505438706
"Your hand is 3S, 6S",2021-06-16T06:30:54.386Z,162382505438704
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2503) | #4 ""RNJesus @ LAdUfqO339"" (1319) | #9 ""rngrigged @ IWVZBAadXR"" (6789) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3389)",2021-06-16T06:30:54.386Z,162382505438701
"-- starting hand #240  (No Limit Texas Hold'em) (dealer: ""Yash Ivey @ B9MwW3SFN6"") --",2021-06-16T06:30:54.386Z,162382505438700
"""Rav @ XpMi8-Ib-h"" shows a 7C, KH.",2021-06-16T06:30:51.926Z,162382505192600
"""RNJesus @ LAdUfqO339"" shows a 9H, 9D.",2021-06-16T06:30:50.384Z,162382505038500
-- ending hand #239 --,2021-06-16T06:30:50.078Z,162382505007802
"""rngrigged @ IWVZBAadXR"" collected 144 from pot",2021-06-16T06:30:50.078Z,162382505007801
"Uncalled bet of 144 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T06:30:50.078Z,162382505007800
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:30:49.273Z,162382504927400
"""rngrigged @ IWVZBAadXR"" bets 144",2021-06-16T06:30:48.074Z,162382504807500
"""RNJesus @ LAdUfqO339"" checks",2021-06-16T06:30:43.916Z,162382504391700
"Flop:  [6C, AC, 2C]",2021-06-16T06:30:42.040Z,162382504204100
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:30:41.230Z,162382504123100
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:30:40.363Z,162382504036400
"""rngrigged @ IWVZBAadXR"" calls 57",2021-06-16T06:30:38.544Z,162382503854500
"""RNJesus @ LAdUfqO339"" raises to 57",2021-06-16T06:30:34.324Z,162382503432500
"""Rav @ XpMi8-Ib-h"" posts a big blind of 20",2021-06-16T06:30:31.086Z,162382503108607
"""Yash Ivey @ B9MwW3SFN6"" posts a small blind of 10",2021-06-16T06:30:31.086Z,162382503108606
"Your hand is 7S, 2S",2021-06-16T06:30:31.086Z,162382503108604
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2523) | #4 ""RNJesus @ LAdUfqO339"" (1376) | #9 ""rngrigged @ IWVZBAadXR"" (6702) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3399)",2021-06-16T06:30:31.086Z,162382503108601
"-- starting hand #239  (No Limit Texas Hold'em) (dealer: ""rngrigged @ IWVZBAadXR"") --",2021-06-16T06:30:31.086Z,162382503108600
"""Rav @ XpMi8-Ib-h"" shows a AD, QD.",2021-06-16T06:30:28.272Z,162382502827200
-- ending hand #238 --,2021-06-16T06:30:27.477Z,162382502747802
"""Rav @ XpMi8-Ib-h"" collected 410 from pot",2021-06-16T06:30:27.477Z,162382502747801
"Uncalled bet of 100 returned to ""Rav @ XpMi8-Ib-h""",2021-06-16T06:30:27.477Z,162382502747800
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:30:26.673Z,162382502667300
"""Rav @ XpMi8-Ib-h"" bets 100",2021-06-16T06:30:24.845Z,162382502484600
"""Yash Ivey @ B9MwW3SFN6"" checks",2021-06-16T06:30:21.889Z,162382502189000
"Flop:  [3H, JS, 3S]",2021-06-16T06:30:18.479Z,162382501848000
"""Yash Ivey @ B9MwW3SFN6"" calls 200",2021-06-16T06:30:17.626Z,162382501762700
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T06:30:16.457Z,162382501645700
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:30:15.496Z,162382501549600
"""Rav @ XpMi8-Ib-h"" raises to 200",2021-06-16T06:30:14.657Z,162382501465800
"""Yash Ivey @ B9MwW3SFN6"" posts a big blind of 20",2021-06-16T06:30:10.308Z,162382501030807
"""rngrigged @ IWVZBAadXR"" posts a small blind of 10",2021-06-16T06:30:10.308Z,162382501030806
"Your hand is 2D, 8C",2021-06-16T06:30:10.308Z,162382501030804
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2313) | #4 ""RNJesus @ LAdUfqO339"" (1376) | #9 ""rngrigged @ IWVZBAadXR"" (6712) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3599)",2021-06-16T06:30:10.308Z,162382501030801
"-- starting hand #238  (No Limit Texas Hold'em) (dealer: ""RNJesus @ LAdUfqO339"") --",2021-06-16T06:30:10.308Z,162382501030800
"""RNJesus @ LAdUfqO339"" shows a 9S, 5C.",2021-06-16T06:30:07.546Z,162382500754700
-- ending hand #237 --,2021-06-16T06:30:06.681Z,162382500668202
"""rngrigged @ IWVZBAadXR"" collected 20 from pot",2021-06-16T06:30:06.681Z,162382500668201
"Uncalled bet of 10 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T06:30:06.681Z,162382500668200
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:30:05.876Z,162382500587700
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:30:04.071Z,162382500407100
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:30:03.223Z,162382500322400
"""rngrigged @ IWVZBAadXR"" posts a big blind of 20",2021-06-16T06:29:56.900Z,162382499690107
"""RNJesus @ LAdUfqO339"" posts a small blind of 10",2021-06-16T06:29:56.900Z,162382499690106
"Your hand is 10C, QS",2021-06-16T06:29:56.900Z,162382499690104
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2313) | #4 ""RNJesus @ LAdUfqO339"" (1386) | #9 ""rngrigged @ IWVZBAadXR"" (6702) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3599)",2021-06-16T06:29:56.900Z,162382499690101
"-- starting hand #237  (No Limit Texas Hold'em) (dealer: ""Rav @ XpMi8-Ib-h"") --",2021-06-16T06:29:56.900Z,162382499690100
"""Yash Ivey @ B9MwW3SFN6"" shows a 8H, 8S.",2021-06-16T06:29:54.234Z,162382499423400
-- ending hand #236 --,2021-06-16T06:29:53.288Z,162382499328902
"""Yash Ivey @ B9MwW3SFN6"" collected 690 from pot",2021-06-16T06:29:53.288Z,162382499328901
"Uncalled bet of 271 returned to ""Yash Ivey @ B9MwW3SFN6""",2021-06-16T06:29:53.288Z,162382499328900
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T06:29:52.480Z,162382499248100
"""Yash Ivey @ B9MwW3SFN6"" raises to 501",2021-06-16T06:29:47.524Z,162382498752500
"""rngrigged @ IWVZBAadXR"" bets 230",2021-06-16T06:29:26.190Z,162382496619000
"Flop:  [7S, 8C, 9S]",2021-06-16T06:29:21.313Z,162382496131400
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:29:20.493Z,162382496049400
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:29:19.353Z,162382495935300
"""Yash Ivey @ B9MwW3SFN6"" calls 100",2021-06-16T06:29:18.503Z,162382495850400
"""rngrigged @ IWVZBAadXR"" raises to 100",2021-06-16T06:29:11.429Z,162382495142900
"""RNJesus @ LAdUfqO339"" posts a big blind of 20",2021-06-16T06:29:06.857Z,162382494685807
"""Rav @ XpMi8-Ib-h"" posts a small blind of 10",2021-06-16T06:29:06.857Z,162382494685806
"Your hand is 7C, QD",2021-06-16T06:29:06.857Z,162382494685804
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2323) | #4 ""RNJesus @ LAdUfqO339"" (1406) | #9 ""rngrigged @ IWVZBAadXR"" (7032) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3239)",2021-06-16T06:29:06.857Z,162382494685801
"-- starting hand #236  (No Limit Texas Hold'em) (dealer: ""Yash Ivey @ B9MwW3SFN6"") --",2021-06-16T06:29:06.857Z,162382494685800
-- ending hand #235 --,2021-06-16T06:29:03.931Z,162382494393102
"""rngrigged @ IWVZBAadXR"" collected 50 from pot",2021-06-16T06:29:03.931Z,162382494393101
"Uncalled bet of 60 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T06:29:03.931Z,162382494393100
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:29:03.126Z,162382494312700
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:29:01.568Z,162382494156900
"""rngrigged @ IWVZBAadXR"" raises to 80",2021-06-16T06:28:58.613Z,162382493861400
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:28:55.003Z,162382493500500
"""Rav @ XpMi8-Ib-h"" posts a big blind of 20",2021-06-16T06:28:53.750Z,162382493375107
"""Yash Ivey @ B9MwW3SFN6"" posts a small blind of 10",2021-06-16T06:28:53.750Z,162382493375106
"Your hand is JD, 2D",2021-06-16T06:28:53.750Z,162382493375104
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2343) | #4 ""RNJesus @ LAdUfqO339"" (1406) | #9 ""rngrigged @ IWVZBAadXR"" (7002) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3249)",2021-06-16T06:28:53.750Z,162382493375101
"-- starting hand #235  (No Limit Texas Hold'em) (dealer: ""rngrigged @ IWVZBAadXR"") --",2021-06-16T06:28:53.750Z,162382493375100
"""Yash Ivey @ B9MwW3SFN6"" shows a 5D, 4H.",2021-06-16T06:28:50.991Z,162382493099200
-- ending hand #234 --,2021-06-16T06:28:50.116Z,162382493011702
"""rngrigged @ IWVZBAadXR"" collected 220 from pot",2021-06-16T06:28:50.116Z,162382493011701
"Uncalled bet of 20 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T06:28:50.116Z,162382493011700
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:28:49.310Z,162382492931000
"""rngrigged @ IWVZBAadXR"" bets 20",2021-06-16T06:28:48.247Z,162382492824800
"River: 6H, QD, 7S, AC [3D]",2021-06-16T06:28:47.455Z,162382492745900
"""RNJesus @ LAdUfqO339"" calls 20",2021-06-16T06:28:46.649Z,162382492665000
"""rngrigged @ IWVZBAadXR"" bets 20",2021-06-16T06:28:45.667Z,162382492566800
"Turn: 6H, QD, 7S [AC]",2021-06-16T06:28:44.880Z,162382492488200
"""RNJesus @ LAdUfqO339"" calls 20",2021-06-16T06:28:44.075Z,162382492407600
"""rngrigged @ IWVZBAadXR"" bets 20",2021-06-16T06:28:42.913Z,162382492291400
"Flop:  [6H, QD, 7S]",2021-06-16T06:28:39.949Z,162382491995000
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:28:39.146Z,162382491914700
"""rngrigged @ IWVZBAadXR"" calls 60",2021-06-16T06:28:37.239Z,162382491724000
"""RNJesus @ LAdUfqO339"" raises to 60",2021-06-16T06:28:34.885Z,162382491488500
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:28:30.119Z,162382491011900
"""Yash Ivey @ B9MwW3SFN6"" posts a big blind of 20",2021-06-16T06:28:27.676Z,162382490767707
"""rngrigged @ IWVZBAadXR"" posts a small blind of 10",2021-06-16T06:28:27.676Z,162382490767706
"Your hand is QS, 2S",2021-06-16T06:28:27.676Z,162382490767704
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2343) | #4 ""RNJesus @ LAdUfqO339"" (1506) | #9 ""rngrigged @ IWVZBAadXR"" (6882) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3269)",2021-06-16T06:28:27.676Z,162382490767701
"-- starting hand #234  (No Limit Texas Hold'em) (dealer: ""RNJesus @ LAdUfqO339"") --",2021-06-16T06:28:27.676Z,162382490767700
"""RNJesus @ LAdUfqO339"" shows a 7C, 7D.",2021-06-16T06:28:25.509Z,162382490551000
-- ending hand #233 --,2021-06-16T06:28:24.045Z,162382490404502
"""RNJesus @ LAdUfqO339"" collected 40 from pot",2021-06-16T06:28:24.045Z,162382490404501
"Uncalled bet of 50 returned to ""RNJesus @ LAdUfqO339""",2021-06-16T06:28:24.045Z,162382490404500
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T06:28:23.241Z,162382490324100
"""RNJesus @ LAdUfqO339"" raises to 70",2021-06-16T06:28:20.795Z,162382490079600
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:28:16.419Z,162382489641900
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:28:15.559Z,162382489556000
"""rngrigged @ IWVZBAadXR"" posts a big blind of 20",2021-06-16T06:28:13.453Z,162382489345407
"""RNJesus @ LAdUfqO339"" posts a small blind of 10",2021-06-16T06:28:13.453Z,162382489345406
"Your hand is 2H, 3C",2021-06-16T06:28:13.453Z,162382489345404
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2343) | #4 ""RNJesus @ LAdUfqO339"" (1486) | #9 ""rngrigged @ IWVZBAadXR"" (6902) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3269)",2021-06-16T06:28:13.453Z,162382489345401
"-- starting hand #233  (No Limit Texas Hold'em) (dealer: ""Rav @ XpMi8-Ib-h"") --",2021-06-16T06:28:13.453Z,162382489345400
"""RNJesus @ LAdUfqO339"" shows a 2H, 8C.",2021-06-16T06:28:10.693Z,162382489069400
-- ending hand #232 --,2021-06-16T06:28:09.826Z,162382488982702
"""RNJesus @ LAdUfqO339"" collected 20 from pot",2021-06-16T06:28:09.826Z,162382488982701
"Uncalled bet of 10 returned to ""RNJesus @ LAdUfqO339""",2021-06-16T06:28:09.826Z,162382488982700
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:28:09.020Z,162382488902100
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:28:08.170Z,162382488817000
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T06:28:06.616Z,162382488661700
"""RNJesus @ LAdUfqO339"" posts a big blind of 20",2021-06-16T06:28:04.918Z,162382488491907
"""Rav @ XpMi8-Ib-h"" posts a small blind of 10",2021-06-16T06:28:04.918Z,162382488491906
"Your hand is 4C, 9S",2021-06-16T06:28:04.918Z,162382488491904
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2353) | #4 ""RNJesus @ LAdUfqO339"" (1476) | #9 ""rngrigged @ IWVZBAadXR"" (6902) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3269)",2021-06-16T06:28:04.918Z,162382488491901
"-- starting hand #232  (No Limit Texas Hold'em) (dealer: ""Yash Ivey @ B9MwW3SFN6"") --",2021-06-16T06:28:04.918Z,162382488491900
"""RNJesus @ LAdUfqO339"" shows a 4D, JD.",2021-06-16T06:28:02.598Z,162382488259900
-- ending hand #231 --,2021-06-16T06:28:01.303Z,162382488130502
"""Rav @ XpMi8-Ib-h"" collected 20 from pot",2021-06-16T06:28:01.303Z,162382488130501
"Uncalled bet of 10 returned to ""Rav @ XpMi8-Ib-h""",2021-06-16T06:28:01.303Z,162382488130500
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T06:28:00.498Z,162382488049900
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T06:27:58.835Z,162382487883600
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:27:57.953Z,162382487795400
"""Rav @ XpMi8-Ib-h"" posts a big blind of 20",2021-06-16T06:27:56.860Z,162382487686207
"""Yash Ivey @ B9MwW3SFN6"" posts a small blind of 10",2021-06-16T06:27:56.860Z,162382487686206
"Your hand is 4H, 8S",2021-06-16T06:27:56.860Z,162382487686204
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2343) | #4 ""RNJesus @ LAdUfqO339"" (1476) | #9 ""rngrigged @ IWVZBAadXR"" (6902) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3279)",2021-06-16T06:27:56.860Z,162382487686201
"-- starting hand #231  (No Limit Texas Hold'em) (dealer: ""rngrigged @ IWVZBAadXR"") --",2021-06-16T06:27:56.860Z,162382487686200
"""RNJesus @ LAdUfqO339"" shows a 7C, 5H.",2021-06-16T06:27:54.097Z,162382487409800
"""Yash Ivey @ B9MwW3SFN6"" shows a AC, KC.",2021-06-16T06:27:53.323Z,162382487332300
-- ending hand #230 --,2021-06-16T06:27:52.542Z,162382487254202
"""Yash Ivey @ B9MwW3SFN6"" collected 240 from pot",2021-06-16T06:27:52.542Z,162382487254201
"Uncalled bet of 140 returned to ""Yash Ivey @ B9MwW3SFN6""",2021-06-16T06:27:52.542Z,162382487254200
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T06:27:51.735Z,162382487173600
"""Yash Ivey @ B9MwW3SFN6"" raises to 160",2021-06-16T06:27:50.326Z,162382487032700
"""rngrigged @ IWVZBAadXR"" bets 20",2021-06-16T06:27:45.937Z,162382486593800
"Flop:  [KH, 10S, 5C]",2021-06-16T06:27:41.781Z,162382486178300
"""rngrigged @ IWVZBAadXR"" calls 100",2021-06-16T06:27:40.977Z,162382486097700
"""Yash Ivey @ B9MwW3SFN6"" raises to 100",2021-06-16T06:27:38.676Z,162382485867700
"""rngrigged @ IWVZBAadXR"" raises to 60",2021-06-16T06:27:35.843Z,162382485584400
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:27:32.224Z,162382485222500
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T06:27:30.395Z,162382485039600
"""Yash Ivey @ B9MwW3SFN6"" posts a big blind of 20",2021-06-16T06:27:28.763Z,162382484876407
"""rngrigged @ IWVZBAadXR"" posts a small blind of 10",2021-06-16T06:27:28.763Z,162382484876406
"Your hand is 8H, 7H",2021-06-16T06:27:28.763Z,162382484876404
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2343) | #4 ""RNJesus @ LAdUfqO339"" (1476) | #9 ""rngrigged @ IWVZBAadXR"" (7022) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3159)",2021-06-16T06:27:28.763Z,162382484876401
"-- starting hand #230  (No Limit Texas Hold'em) (dealer: ""RNJesus @ LAdUfqO339"") --",2021-06-16T06:27:28.763Z,162382484876400
"""RNJesus @ LAdUfqO339"" shows a 8S, QD.",2021-06-16T06:27:26.245Z,162382484624600
-- ending hand #229 --,2021-06-16T06:27:22.218Z,162382484222004
"""Yash Ivey @ B9MwW3SFN6"" collected 215 from pot with Pair, K's (combination: KC, KD, AS, 10D, 9H)",2021-06-16T06:27:22.218Z,162382484222003
"""Yash Ivey @ B9MwW3SFN6"" shows a 10D, KC.",2021-06-16T06:27:22.218Z,162382484222002
"""Rav @ XpMi8-Ib-h"" collected 215 from pot with Pair, K's (combination: KH, KD, AS, 10S, 9H)",2021-06-16T06:27:22.218Z,162382484222001
"""Rav @ XpMi8-Ib-h"" shows a KH, 10S.",2021-06-16T06:27:22.218Z,162382484222000
"""Yash Ivey @ B9MwW3SFN6"" calls 20",2021-06-16T06:27:21.413Z,162382484141400
"""Rav @ XpMi8-Ib-h"" bets 20",2021-06-16T06:27:19.438Z,162382483943800
"""Yash Ivey @ B9MwW3SFN6"" checks",2021-06-16T06:27:18.198Z,162382483819900
"River: 3S, KD, 9H, AS [6S]",2021-06-16T06:27:16.020Z,162382483602400
"""Rav @ XpMi8-Ib-h"" checks",2021-06-16T06:27:15.205Z,162382483520600
"""Yash Ivey @ B9MwW3SFN6"" checks",2021-06-16T06:27:13.505Z,162382483350500
"Turn: 3S, KD, 9H [AS]",2021-06-16T06:27:09.990Z,162382482999100
"""Rav @ XpMi8-Ib-h"" calls 100",2021-06-16T06:27:09.185Z,162382482918600
"""Yash Ivey @ B9MwW3SFN6"" bets 100",2021-06-16T06:27:01.081Z,162382482108100
"Flop:  [3S, KD, 9H]",2021-06-16T06:26:56.145Z,162382481614600
"""Yash Ivey @ B9MwW3SFN6"" calls 80",2021-06-16T06:26:55.340Z,162382481534000
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T06:26:53.911Z,162382481391100
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T06:26:48.081Z,162382480808100
"""Rav @ XpMi8-Ib-h"" raises to 80",2021-06-16T06:26:46.990Z,162382480699100
"""Yash Ivey @ B9MwW3SFN6"" raises to 40",2021-06-16T06:26:44.914Z,162382480491500
"""rngrigged @ IWVZBAadXR"" posts a big blind of 20",2021-06-16T06:26:39.480Z,162382479948107
"""RNJesus @ LAdUfqO339"" posts a small blind of 10",2021-06-16T06:26:39.480Z,162382479948106
"Your hand is 8C, 4D",2021-06-16T06:26:39.480Z,162382479948104
"Player stacks: #2 ""Rav @ XpMi8-Ib-h"" (2328) | #4 ""RNJesus @ LAdUfqO339"" (1486) | #9 ""rngrigged @ IWVZBAadXR"" (7042) | #10 ""Yash Ivey @ B9MwW3SFN6"" (3144)",2021-06-16T06:26:39.480Z,162382479948101
